[28]総推力32bit,[22]刀盘扭矩,地表沉降
18808.704125174405,3218.560882107307,-17.016687735144988
18998.059196484483,3451.6066129421824,-15.02395302317321
18785.890100998244,3459.7170663567676,-14.997285686611525
19323.168083251938,3435.9157105858358,-14.075605567978853
18900.669680596933,3236.2351533573687,-18.416150243865115
19361.643208849215,3389.301315052274,-15.031769583221562
18385.682679150097,3147.3966478455613,-20.50372918687243
18221.802091071466,2836.3115306759946,-25.489642271834903
18354.874963151447,3110.611551182544,-20.841067083700125
18388.643881325046,2773.549014564903,-26.425832912288463
19006.389134590223,2911.1850741050857,-22.46873106253294
18924.12906803834,2853.5249809440943,-24.126492445725972
19474.828292365433,2881.385234529422,-22.211105415720805
17838.78826075115,2804.1409416905135,-28.209676033715066
18929.67370856639,2665.498482151651,-27.313181865681223
19489.55849995338,3055.8667579321236,-20.568814246277157
19020.229877598173,2745.832688879378,-27.24893622749442
18734.242189015837,2819.7843359622307,-26.544574524571555
18819.18755819999,2758.418852259248,-25.07609044277106
17779.823304681875,2974.5322025261835,-25.595907784892532
18249.871243646852,2770.4242465873604,-25.781115245085246
18360.630475592137,3133.681603433251,-18.836047404123146
18568.075994229286,2977.1215512830895,-19.864907602374327
18290.311600478126,2872.062329588724,-19.61818843168608
17892.6991171706,2915.849407192003,-21.6121529089985
15849.515452306709,2583.944227762777,-23.624192882758784
18497.64668629223,2943.151909432878,-18.170583854431477
17117.722330286942,2986.483097855003,-22.14244652896501
17805.50267011735,2692.1442795887624,-22.053509065915417
15513.250655033267,2703.7240655728474,-21.21767189532984
18737.516331972878,2923.0761548171604,-19.580961122297488
17129.717116058662,2704.371665753986,-24.296649575471122
17065.6428983389,2645.5802600845946,-30.88927693518761
17966.531617290326,2777.840644725567,-23.259573093450385
18066.859174024194,2902.790376688109,-20.29274031025471
17750.16621221613,2500.770909966488,-26.351090809858817
18545.50486313738,2501.3645992975144,-24.544990217869117
17530.895571651676,2445.4583435783366,-26.87117147651859
16854.060751305038,2388.838950216486,-27.674635800559674
17052.29693208479,2569.82389355827,-25.490166367992366
17896.05508182983,2636.4531165020217,-22.524298712993524
16729.78266479717,2538.047418538261,-25.842693024357725
17739.69713679473,2578.000081231382,-24.476365860474843
19343.946607756876,2784.206582962442,-18.883037286640864
18969.970798431834,2718.9207201167096,-20.859212582134532
19076.16245317832,2607.839853505089,-21.16608351260512
19261.589304491532,2745.9543796359394,-18.06629987336926
18891.746811199344,2655.8593970051747,-21.4772107962765
18084.023469768777,2791.4057144942763,-20.7701301906654
17784.344516074852,2730.4503004749185,-21.71213925949926
18192.82061316713,2607.967864312931,-21.69931814379831
18014.726721602146,2740.303681260042,-20.073240318352035
17896.33476409027,2808.0114963132305,-19.31469928108689
17975.519415031533,2496.685770526699,-20.87967876020344
17792.554137993902,2799.758296626498,-19.622398083491746
17618.14451223403,2588.847234043326,-23.140488084483074
18595.02043296869,2830.141068551376,-17.201411676680593
17641.162627064135,2842.8412807791196,-19.712371760139277
16903.05361454903,2705.9357571303153,-21.724558018425785
16971.22063231538,2620.418079334031,-22.693217494537326
17196.66502896565,2358.3891066684214,-24.946281969579626
16710.845154243987,2512.0396134765037,-24.120729310205157
17816.354484763066,2571.0428601684544,-20.09176084553271
17743.234120131376,2607.2782809416963,-21.69584371263977
17550.447244259707,2506.1575768024277,-22.738606928168537
17416.116913921065,2579.4028011611485,-21.379902734739773
16628.977729577146,2411.3720678881655,-24.53964426561838
17264.232030380535,2338.1117600338175,-24.38827087866313
18491.703295140658,2447.2983143455826,-18.288124634353174
18464.573787755995,2510.319320793099,-17.269831933923005
18124.112785730773,2349.165192836482,-19.989799313104314
17946.801847594048,2516.8719580689685,-20.37221733631447
18280.049779020985,2492.1576318881694,-18.908344520184627
17929.11766934165,2305.7068433107593,-21.046964859189213
17764.405666694387,2354.427564828004,-22.7210356247384
18683.07597052368,2438.3859663224857,-19.883406668808412
18275.616376548947,2438.249623768107,-21.394093481035096
17972.557686737513,2537.9772856382565,-19.762217895325758
18235.224064467,2635.3709855295388,-18.16085883959459
18418.13516970681,2592.8468951672885,-17.75960331426028
17711.29689880387,2525.4874253779576,-20.183686923031054
17713.622731033072,2489.791378721165,-18.67478322468269
17681.674322955227,2502.600451556943,-17.589522982095687
17879.591650052254,2562.402539404806,-17.014906347014726
17626.014598739734,2485.211388361064,-16.002179686009807
17670.72127440317,2634.0812195900826,-12.377876385696597
18040.86863473337,2786.419988868663,-9.404517659956218
17375.87462771706,2598.6191125159976,-14.8483266362995
17526.051901272967,2553.0247263754272,-14.693053734483744
17859.20268025117,2489.4176484473114,-14.71871647990937
17599.99953901971,2531.8312468214835,-11.114273634177644
18475.81820683147,2480.376774627189,-13.847017059088339
19245.78531111215,2503.8401562686063,-13.177719599429851
17726.69304731934,2480.5566189325577,-16.194818773076783
18482.348903437458,2418.694104805759,-14.01368478242455
18447.927456935857,2582.6054420902638,-10.168770446937202
18342.795248133967,2536.41481470748,-10.732379021927635
18451.195533451508,2503.2897160880157,-13.711529622739295
18560.883099756004,2677.4578078759946,-10.012126749106208
19247.05295336129,2717.0903544985636,-8.325946150551589
19337.686236339207,2856.277721250792,-6.445889311375904
19516.687931775068,3047.031787059971,-3.3772165329415067
19074.994188083176,3022.0986304397056,-5.933983058538834
18910.330056431132,2899.5305439200497,-9.336710218771879
18970.73611801944,3022.016645117271,-6.039846022906326
19284.977161719704,3146.2944028609777,-4.594463087329954
18734.35844685167,2986.241927321094,-9.46803133856847
19665.278066399336,3076.9786361016654,-5.19187164573122
19750.785593423094,3069.723392667556,-2.9985199106799243
20135.842187725328,3111.0879001679496,-2.882822783684034
20006.426587639835,3000.825406464286,-5.52507059244633
19193.234647529804,2908.922108848123,-7.773042555027782
19902.37480592732,2822.95871498174,-6.755099868701765
19565.177224891246,2751.498351580375,-8.354850981537599
18071.423615065647,2624.127622828068,-12.766822262272138
19097.47587428101,2639.424124183035,-11.341365648276838
19290.24943017361,2826.3579893284996,-8.40515812057459
19039.714243373954,2897.414113583719,-8.139447817291465
19091.030827485087,2892.634253910496,-7.94578586409518
19126.12431927894,2435.4500421785065,-10.497074919737539
19521.167318908232,2850.3949608651405,-7.203218590956213
18730.9820789841,2902.8321198872954,-7.5553225755666915
18772.18002011689,2668.7054856653385,-9.456038940646188
18910.074822140654,2907.103835597626,-6.148217613467722
18017.10612584245,2982.9222639330815,-9.20188014289496
17820.873695594553,2973.3313922408843,-9.640214781912832
17756.544149871697,2831.507397275278,-11.038156550522608
17674.236363296746,2717.4344204118024,-12.5609112486576
17526.877313188255,2695.25944535575,-12.717139321747306
17489.640190275673,2575.9392713425013,-13.906137583589253
18037.959468099776,2555.3449045326493,-11.323977617543024
17962.67889127398,2791.2509633965165,-11.60630971168202
17931.636502546247,2605.993641347361,-13.746427975329905
18199.35455254555,2697.5967196552783,-11.13641059208171
18305.424120721324,2945.1026188970854,-8.88653744917442
18457.12137391784,2884.5473631641225,-8.994147262528376
19804.03369949504,2625.6752891886285,-12.26130703915764
20538.095056079583,2669.7245947958127,-10.98429967903541
20521.806630204926,2731.0604557176953,-10.195003119284179
20434.811788628278,2587.794857427925,-11.669272978529428
19394.710357803488,2663.9974945591202,-10.29742474184329
19138.478591008938,2374.5711875908555,-15.749106311467926
19548.694047763245,2679.961614022503,-10.0669462344125
17069.650066413433,2368.434830274144,-16.945938996541564
17538.825454238435,2415.7622806757245,-15.647378495043432
17453.434550609487,2349.626545606273,-15.397903014884914
17306.964249021203,2059.2569899501323,-20.820329111733052
18208.733819635963,2528.4136820691497,-14.579963763124631
17635.480326793426,2432.214493030363,-15.684677843886181
17021.533717738035,2483.086300001446,-14.80455337987319
16291.032360295449,2386.4385419183973,-15.763305765247916
15445.423627107226,2299.4752360606126,-18.330899907374963
15694.456016418519,2298.557517585755,-18.50536024715836
16572.477049697853,2381.156749157861,-16.461584465642662
16585.525657170874,2284.141903296254,-18.5627607704149
16817.71413547792,2106.771227023931,-21.441287535351478
16487.187770598088,2254.301595029826,-17.39587852866492
16003.12810024574,2150.471816317359,-20.49963089467103
16249.573247727409,1946.8321536202034,-24.696876396788486
16146.598990898528,2260.6965138734845,-17.765184052604805
15714.950580801917,2041.7357907865041,-21.485925792446945
15396.811975445433,2123.9731262009627,-21.510008993722135
14936.595471151311,1590.3463008583562,-27.15359611410061
14891.176007381799,1984.3199398113557,-22.47825806484414
15297.674941085852,2090.9447719783566,-20.715814696570263
14834.04968829942,2111.91108636617,-21.61312685350706
14210.876961222668,2075.390128333402,-22.689676668143125
14136.237833999101,2105.201714341414,-23.886001942321002
13409.254449671924,2064.1006662146947,-28.285786514651722
13204.292507669597,2174.1358964600595,-28.479314587036214
12965.893374469206,2188.1876633089732,-29.483892784588676
13222.658879421011,2101.7950192328362,-29.796951279563377
13366.682573591683,2068.305281235046,-28.624905624278412
13793.493087458533,2075.1076425648976,-26.808636507836574
14190.978848131232,2162.5080539792825,-23.38311379907667
13849.554801712002,2196.3450171389277,-23.67946925142831
14209.292151430638,2193.651458402076,-24.697726228248104
12485.26307555491,1996.6151108395597,-29.262935022427882
12898.885999107231,2396.5530560719762,-27.46900218798298
12516.444016615793,2386.06249872545,-29.73708266957108
13286.278316183669,2355.845662300112,-31.025603745239913
13105.84582189206,2328.7331954750234,-32.31443905765077
12422.700326735163,2331.1988027664524,-32.318475955866845
12642.322619140687,2047.1556416255817,-36.15365716923898
13841.8705189836,2330.0640713716984,-34.77457867909706
13571.809811155937,2238.490310515967,-36.47346354854174
13545.791676422363,2360.957137279758,-34.717694416534286
13617.003481682203,2257.3844017773226,-34.999417653747784
14420.659709602201,2491.065459657158,-32.34170037120597
14329.943965316423,2457.376590769175,-30.640514947486356
14967.311296261461,2512.982063037278,-30.245425188734124
15192.307276713238,2512.670217111163,-31.22338562462992
15286.37887321537,2541.1637070183388,-31.361788069047083
14454.525298631153,2421.356588130272,-33.741213068316156
14208.823086878252,2395.422287790949,-35.41308686391247
13895.76282446747,2398.6259411871574,-36.719385134255006
14554.167849230835,2322.71763792958,-40.21263388635205
14458.312275600032,2290.131615000763,-44.38966613053836
13265.669086932827,2185.4603560688356,-43.6902970432144
13073.536538439992,2298.2971381583407,-44.19406387598829
14551.276186043588,2413.6878934027213,-45.06131242347368
15319.807294837206,2363.403501401574,-45.95378977581224
14168.519221438843,2332.0062558869827,-45.53025647621014
14186.221659240295,2349.805867833146,-44.77556174288941
14917.567482856784,2315.834099150939,-45.01488852036888
14796.578685371249,2372.8587115237924,-42.832845088903625
13047.721229629367,2098.5874854320323,-44.813398944502076
13133.701304111957,2078.5025237886903,-44.50486237134048
11599.994930046198,2131.885493155882,-43.552052698164196
9858.224258777187,1895.9895904145387,-39.41642450088493
9604.39470246608,1657.5586530156143,-40.510405931102866
10309.68627323103,1641.1755553420335,-40.64784575078417
10882.985083733714,1662.4573873160589,-41.45791176731119
9791.6274595272,1955.9074801076085,-40.40743154383689
9822.140457356381,1874.7860676331875,-39.575453407817946
11323.839803983428,1841.7252930242075,-36.360927245684536
11135.14495175087,1885.4831879184248,-31.77564928779169
11262.454305508192,1973.5998342591656,-32.330080513238215
12117.327510508669,1945.721686068307,-32.242492624482225
12047.294358917268,1970.242293359449,-25.990446848486485
12623.720807163594,1994.0239550232784,-25.043728590036693
12705.767154981353,1880.2116606966124,-27.283562381942403
12707.670466764499,1836.690505326173,-18.008672617550598
12865.570842240108,1839.2785591912348,-16.61918499465987
13704.124410651362,1835.5628571297314,-15.678642923615474
8888.941150584855,1454.6351390817742,-36.13709287257633
9027.179627110221,1439.5290946170044,-35.057276276443275
9169.205770098097,1423.3008461168756,-34.000803463499174
9314.56475231393,1406.0464699398988,-32.96813102675945
9462.779828937153,1387.8636067925086,-31.959768101573196
